iShares Core S&P 500 ETF
Fund Holdings as of,"May 07, 2026"
Inception Date,"May 15, 2000"
Shares Outstanding,"1,108,550,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Quantity,Price,Location,Exchange,Currency,FX Rate,Market Currency,Accrual Date
"PPL","PPL CORP","Utilities","Equity","352,141,362.82","0.04","352,141,362.82","9,576,866.00","36.77","United States","NYSE","USD","1.00","USD","-"
"RJF","RAYMOND JAMES INC","Financials","Equity","348,648,206.40","0.04","348,648,206.40","2,270,880.00","153.53","United States","NYSE","USD","1.00","USD","-"
"MTD","METTLER TOLEDO INC","Health Care","Equity","347,045,830.95","0.04","347,045,830.95","263,055.00","1,319.29","United States","NYSE","USD","1.00","USD","-"
"DOW","DOW INC","Materials","Equity","346,680,072.12","0.04","346,680,072.12","9,289,391.00","37.32","United States","NYSE","USD","1.00","USD","-"
"FICO","FAIR ISAAC CORP","Information Technology","Equity","346,430,399.07","0.04","346,430,399.07","307,013.00","1,128.39","United States","NYSE","USD","1.00","USD","-"
"TPR","TAPESTRY INC","Consumer Discretionary","Equity","342,110,540.20","0.04","342,110,540.20","2,621,135.00","130.52","United States","NYSE","USD","1.00","USD","-"
"EIX","EDISON INTERNATIONAL","Utilities","Equity","341,587,077.74","0.04","341,587,077.74","4,981,582.00","68.57","United States","NYSE","USD","1.00","USD","-"
"AVB","AVALONBAY COMMUNITIES REIT INC","Real Estate","Equity","340,520,370.96","0.04","340,520,370.96","1,832,824.00","185.79","United States","NYSE","USD","1.00","USD","-"
"HUBB","HUBBELL INC","Industrials","Equity","339,332,807.84","0.04","339,332,807.84","688,246.00","493.04","United States","NYSE","USD","1.00","USD","-"
"LYV","LIVE NATION ENTERTAINMENT INC","Communication","Equity","338,830,625.25","0.04","338,830,625.25","2,044,227.00","165.75","United States","NYSE","USD","1.00","USD","-"
"SYF","SYNCHRONY FINANCIAL","Financials","Equity","333,005,846.00","0.04","333,005,846.00","4,500,079.00","74.00","United States","NYSE","USD","1.00","USD","-"
"CNC","CENTENE CORP","Health Care","Equity","332,595,242.28","0.04","332,595,242.28","6,049,386.00","54.98","United States","NYSE","USD","1.00","USD","-"
"DG","DOLLAR GENERAL CORP","Consumer Staples","Equity","331,901,414.31","0.04","331,901,414.31","2,849,673.00","116.47","United States","NYSE","USD","1.00","USD","-"
"VEEV","VEEVA SYSTEMS INC CLASS A","Health Care","Equity","329,282,075.00","0.04","329,282,075.00","1,957,100.00","168.25","United States","NYSE","USD","1.00","USD","-"
"ARES","ARES MANAGEMENT CORP CLASS A","Financials","Equity","328,559,150.85","0.04","328,559,150.85","2,667,959.00","123.15","United States","NYSE","USD","1.00","USD","-"
"CINF","CINCINNATI FINANCIAL CORP","Financials","Equity","327,317,664.80","0.04","327,317,664.80","2,019,856.00","162.05","United States","NASDAQ","USD","1.00","USD","-"
"ES","EVERSOURCE ENERGY","Utilities","Equity","325,633,056.80","0.04","325,633,056.80","4,857,295.00","67.04","United States","NYSE","USD","1.00","USD","-"
"CTSH","COGNIZANT TECHNOLOGY SOLUTIONS COR","Information Technology","Equity","321,586,354.18","0.04","321,586,354.18","6,191,497.00","51.94","United States","NASDAQ","USD","1.00","USD","-"
"AWK","AMERICAN WATER WORKS INC","Utilities","Equity","318,884,684.00","0.04","318,884,684.00","2,526,820.00","126.20","United States","NYSE","USD","1.00","USD","-"
"WTW","WILLIS TOWERS WATSON PLC","Financials","Equity","317,654,233.88","0.04","317,654,233.88","1,230,884.00","258.07","United States","NASDAQ","USD","1.00","USD","-"
"FIS","FIDELITY NATIONAL INFORMATION SERV","Financials","Equity","316,773,922.50","0.04","316,773,922.50","6,704,210.00","47.25","United States","NYSE","USD","1.00","USD","-"
"PPG","PPG INDUSTRIES INC","Materials","Equity","316,457,226.99","0.04","316,457,226.99","2,905,143.00","108.93","United States","NYSE","USD","1.00","USD","-"
"VRSK","VERISK ANALYTICS INC","Industrials","Equity","315,197,708.94","0.04","315,197,708.94","1,804,326.00","174.69","United States","NASDAQ","USD","1.00","USD","-"
"RF","REGIONS FINANCIAL CORP","Financials","Equity","314,084,743.05","0.04","314,084,743.05","11,237,379.00","27.95","United States","NYSE","USD","1.00","USD","-"
"OMC","OMNICOM GROUP INC","Communication","Equity","313,292,929.32","0.04","313,292,929.32","4,072,971.00","76.92","United States","NYSE","USD","1.00","USD","-"
"FE","FIRSTENERGY CORP","Utilities","Equity","304,026,170.70","0.04","304,026,170.70","6,730,710.00","45.17","United States","NYSE","USD","1.00","USD","-"
"DXCM","DEXCOM INC","Health Care","Equity","303,489,435.08","0.04","303,489,435.08","4,982,588.00","60.91","United States","NASDAQ","USD","1.00","USD","-"
"ALB","ALBEMARLE CORP","Materials","Equity","302,521,436.50","0.04","302,521,436.50","1,525,190.00","198.35","United States","NYSE","USD","1.00","USD","-"
"ULTA","ULTA BEAUTY INC","Consumer Discretionary","Equity","302,414,085.09","0.04","302,414,085.09","574,353.00","526.53","United States","NASDAQ","USD","1.00","USD","-"
"SBAC","SBA COMMUNICATIONS REIT CORP CLASS","Real Estate","Equity","301,557,213.54","0.04","301,557,213.54","1,379,367.00","218.62","United States","NASDAQ","USD","1.00","USD","-"
"EXE","EXPAND ENERGY CORP","Energy","Equity","300,385,704.78","0.04","300,385,704.78","3,083,409.00","97.42","United States","NASDAQ","USD","1.00","USD","-"
"WST","WEST PHARMACEUTICAL SERVICES INC","Health Care","Equity","299,918,181.94","0.04","299,918,181.94","931,394.00","322.01","United States","NYSE","USD","1.00","USD","-"
"TPL","TEXAS PACIFIC LAND CORP","Energy","Equity","299,226,193.20","0.04","299,226,193.20","749,790.00","399.08","United States","NYSE","USD","1.00","USD","-"
"FSLR","FIRST SOLAR INC","Information Technology","Equity","298,169,475.98","0.04","298,169,475.98","1,389,614.00","214.57","United States","NASDAQ","USD","1.00","USD","-"
"VRSN","VERISIGN INC","Information Technology","Equity","297,528,208.33","0.04","297,528,208.33","1,068,439.00","278.47","United States","NASDAQ","USD","1.00","USD","-"
"CMS","CMS ENERGY CORP","Utilities","Equity","293,400,799.20","0.04","293,400,799.20","3,967,020.00","73.96","United States","NYSE","USD","1.00","USD","-"
"EQR","EQUITY RESIDENTIAL REIT","Real Estate","Equity","293,142,267.26","0.04","293,142,267.26","4,450,991.00","65.86","United States","NYSE","USD","1.00","USD","-"
"TROW","T ROWE PRICE GROUP INC","Financials","Equity","293,166,329.76","0.04","293,166,329.76","2,830,064.00","103.59","United States","NASDAQ","USD","1.00","USD","-"
"NI","NISOURCE INC","Utilities","Equity","291,297,551.68","0.04","291,297,551.68","6,195,184.00","47.02","United States","NYSE","USD","1.00","USD","-"
"DRI","DARDEN RESTAURANTS INC","Consumer Discretionary","Equity","290,920,402.00","0.04","290,920,402.00","1,490,600.00","195.17","United States","NYSE","USD","1.00","USD","-"
"PHM","PULTEGROUP INC","Consumer Discretionary","Equity","290,590,450.92","0.04","290,590,450.92","2,487,506.00","116.82","United States","NYSE","USD","1.00","USD","-"
"NTAP","NETAPP INC","Information Technology","Equity","289,750,645.00","0.04","289,750,645.00","2,564,165.00","113.00","United States","NASDAQ","USD","1.00","USD","-"
"CHD","CHURCH AND DWIGHT INC","Consumer Staples","Equity","287,675,357.44","0.04","287,675,357.44","3,064,288.00","93.88","United States","NYSE","USD","1.00","USD","-"
"VLTO","VERALTO CORP","Industrials","Equity","285,224,803.25","0.04","285,224,803.25","3,214,525.00","88.73","United States","NYSE","USD","1.00","USD","-"
"WSM","WILLIAMS SONOMA INC","Consumer Discretionary","Equity","283,276,415.88","0.03","283,276,415.88","1,544,414.00","183.42","United States","NYSE","USD","1.00","USD","-"
"SW","SMURFIT WESTROCK PLC","Materials","Equity","281,269,056.89","0.03","281,269,056.89","6,756,403.00","41.63","United States","NYSE","USD","1.00","USD","-"
"LH","LABCORP HOLDINGS INC","Health Care","Equity","276,941,582.45","0.03","276,941,582.45","1,073,209.00","258.05","United States","NYSE","USD","1.00","USD","-"
"CPAY","CORPAY INC","Financials","Equity","276,951,713.25","0.03","276,951,713.25","905,811.00","305.75","United States","NYSE","USD","1.00","USD","-"
"EFX","EQUIFAX INC","Industrials","Equity","273,739,596.48","0.03","273,739,596.48","1,558,704.00","175.62","United States","NYSE","USD","1.00","USD","-"
"STZ","CONSTELLATION BRANDS INC CLASS A","Consumer Staples","Equity","273,184,399.75","0.03","273,184,399.75","1,818,199.00","150.25","United States","NYSE","USD","1.00","USD","-"
"EL","ESTEE LAUDER INC CLASS A","Consumer Staples","Equity","272,974,653.63","0.03","272,974,653.63","3,200,547.00","85.29","United States","NYSE","USD","1.00","USD","-"
"DGX","QUEST DIAGNOSTICS INC","Health Care","Equity","271,769,327.96","0.03","271,769,327.96","1,424,069.00","190.84","United States","NYSE","USD","1.00","USD","-"
"STE","STERIS","Health Care","Equity","271,331,043.40","0.03","271,331,043.40","1,269,682.00","213.70","United States","NYSE","USD","1.00","USD","-"
"EXPD","EXPEDITORS INTERNATIONAL OF WASHIN","Industrials","Equity","263,484,693.00","0.03","263,484,693.00","1,735,050.00","151.86","United States","NYSE","USD","1.00","USD","-"
"LUV","SOUTHWEST AIRLINES","Industrials","Equity","263,271,152.77","0.03","263,271,152.77","6,360,743.00","41.39","United States","NYSE","USD","1.00","USD","-"
"CHRW","CH ROBINSON WORLDWIDE INC","Industrials","Equity","263,168,796.12","0.03","263,168,796.12","1,535,676.00","171.37","United States","NASDAQ","USD","1.00","USD","-"
"KEY","KEYCORP","Financials","Equity","263,125,120.68","0.03","263,125,120.68","12,131,172.00","21.69","United States","NYSE","USD","1.00","USD","-"
"KHC","KRAFT HEINZ","Consumer Staples","Equity","260,843,925.48","0.03","260,843,925.48","11,034,007.00","23.64","United States","NASDAQ","USD","1.00","USD","-"
"IFF","INTERNATIONAL FLAVORS & FRAGRANCES","Materials","Equity","259,466,412.66","0.03","259,466,412.66","3,315,441.00","78.26","United States","NYSE","USD","1.00","USD","-"
"VTRS","VIATRIS INC","Health Care","Equity","259,328,461.95","0.03","259,328,461.95","14,912,505.00","17.39","United States","NASDAQ","USD","1.00","USD","-"
"PKG","PACKAGING CORP OF AMERICA","Materials","Equity","258,509,627.15","0.03","258,509,627.15","1,157,005.00","223.43","United States","NYSE","USD","1.00","USD","-"
"WRB","WR BERKLEY CORP","Financials","Equity","256,632,090.17","0.03","256,632,090.17","3,857,389.00","66.53","United States","NYSE","USD","1.00","USD","-"
"PFG","PRINCIPAL FINANCIAL GROUP INC","Financials","Equity","256,193,434.98","0.03","256,193,434.98","2,561,166.00","100.03","United States","NASDAQ","USD","1.00","USD","-"
"DD","DUPONT DE NEMOURS INC","Materials","Equity","256,207,169.40","0.03","256,207,169.40","5,297,915.00","48.36","United States","NYSE","USD","1.00","USD","-"
"FFIV","F5 INC","Information Technology","Equity","252,487,706.12","0.03","252,487,706.12","731,806.00","345.02","United States","NASDAQ","USD","1.00","USD","-"
"HPQ","HP INC","Information Technology","Equity","249,455,277.18","0.03","249,455,277.18","11,884,482.00","20.99","United States","NYSE","USD","1.00","USD","-"
"SNA","SNAP ON INC","Industrials","Equity","249,109,144.17","0.03","249,109,144.17","672,051.00","370.67","United States","NYSE","USD","1.00","USD","-"
"TSN","TYSON FOODS INC CLASS A","Consumer Staples","Equity","248,101,729.38","0.03","248,101,729.38","3,651,777.00","67.94","United States","NYSE","USD","1.00","USD","-"
"FTV","FORTIVE CORP","Industrials","Equity","247,095,477.30","0.03","247,095,477.30","4,057,397.00","60.90","United States","NYSE","USD","1.00","USD","-"
"GIS","GENERAL MILLS INC","Consumer Staples","Equity","246,679,323.50","0.03","246,679,323.50","6,907,850.00","35.71","United States","NYSE","USD","1.00","USD","-"
"EVRG","EVERGY INC","Utilities","Equity","246,566,423.75","0.03","246,566,423.75","2,980,375.00","82.73","United States","NASDAQ","USD","1.00","USD","-"
"LEN","LENNAR A CORP CLASS A","Consumer Discretionary","Equity","244,853,034.84","0.03","244,853,034.84","2,790,666.00","87.74","United States","NYSE","USD","1.00","USD","-"
"AMCR","AMCOR PLC","Materials","Equity","240,008,860.32","0.03","240,008,860.32","6,012,246.00","39.92","United States","NYSE","USD","1.00","USD","-"
"CF","CF INDUSTRIES HOLDINGS INC","Materials","Equity","239,649,218.52","0.03","239,649,218.52","2,019,289.00","118.68","United States","NYSE","USD","1.00","USD","-"
"LNT","ALLIANT ENERGY CORP","Utilities","Equity","238,578,226.35","0.03","238,578,226.35","3,327,915.00","71.69","United States","NASDAQ","USD","1.00","USD","-"
"LYB","LYONDELLBASELL INDUSTRIES NV CLASS","Materials","Equity","238,386,665.63","0.03","238,386,665.63","3,333,613.00","71.51","United States","NYSE","USD","1.00","USD","-"
"JBHT","JB HUNT TRANSPORT SERVICES INC","Industrials","Equity","234,203,300.37","0.03","234,203,300.37","967,023.00","242.19","United States","NASDAQ","USD","1.00","USD","-"
"DLTR","DOLLAR TREE INC","Consumer Staples","Equity","231,681,660.20","0.03","231,681,660.20","2,394,395.00","96.76","United States","NASDAQ","USD","1.00","USD","-"
"BR","BROADRIDGE FINANCIAL SOLUTIONS INC","Industrials","Equity","231,085,437.61","0.03","231,085,437.61","1,511,449.00","152.89","United States","NYSE","USD","1.00","USD","-"
"L","LOEWS CORP","Financials","Equity","228,446,782.98","0.03","228,446,782.98","2,187,978.00","104.41","United States","NYSE","USD","1.00","USD","-"
"PTC","PTC INC","Information Technology","Equity","227,456,301.50","0.03","227,456,301.50","1,540,510.00","147.65","United States","NASDAQ","USD","1.00","USD","-"
"IP","INTERNATIONAL PAPER","Materials","Equity","226,143,282.32","0.03","226,143,282.32","6,836,254.00","33.08","United States","NYSE","USD","1.00","USD","-"
"ESS","ESSEX PROPERTY TRUST REIT INC","Real Estate","Equity","222,979,361.01","0.03","222,979,361.01","833,973.00","267.37","United States","NYSE","USD","1.00","USD","-"
"WY","WEYERHAEUSER REIT","Real Estate","Equity","221,078,671.80","0.03","221,078,671.80","9,328,214.00","23.70","United States","NYSE","USD","1.00","USD","-"
"NVR","NVR INC","Consumer Discretionary","Equity","220,206,325.95","0.03","220,206,325.95","36,647.00","6,008.85","United States","NYSE","USD","1.00","USD","-"
"BRO","BROWN & BROWN INC","Financials","Equity","220,035,564.45","0.03","220,035,564.45","3,790,449.00","58.05","United States","NYSE","USD","1.00","USD","-"
"SMCI","SUPER MICRO COMPUTER INC","Information Technology","Equity","218,998,730.04","0.03","218,998,730.04","6,513,942.00","33.62","United States","NASDAQ","USD","1.00","USD","-"
"MRNA","MODERNA INC","Health Care","Equity","218,569,698.12","0.03","218,569,698.12","4,502,878.00","48.54","United States","NASDAQ","USD","1.00","USD","-"
"LII","LENNOX INTERNATIONAL INC","Industrials","Equity","217,644,226.73","0.03","217,644,226.73","413,293.00","526.61","United States","NYSE","USD","1.00","USD","-"
"AKAM","AKAMAI TECHNOLOGIES INC","Information Technology","Equity","217,426,843.34","0.03","217,426,843.34","1,863,286.00","116.69","United States","NASDAQ","USD","1.00","USD","-"
"TSCO","TRACTOR SUPPLY","Consumer Discretionary","Equity","217,127,499.84","0.03","217,127,499.84","6,840,816.00","31.74","United States","NASDAQ","USD","1.00","USD","-"
"LDOS","LEIDOS HOLDINGS INC","Industrials","Equity","217,115,065.84","0.03","217,115,065.84","1,654,084.00","131.26","United States","NYSE","USD","1.00","USD","-"
"BG","BUNGE GLOBAL SA","Consumer Staples","Equity","216,873,236.25","0.03","216,873,236.25","1,752,511.00","123.75","United States","NYSE","USD","1.00","USD","-"
"GPN","GLOBAL PAYMENTS INC","Financials","Equity","216,111,766.44","0.03","216,111,766.44","3,081,588.00","70.13","United States","NYSE","USD","1.00","USD","-"
"ZBH","ZIMMER BIOMET HOLDINGS INC","Health Care","Equity","213,976,274.82","0.03","213,976,274.82","2,566,586.00","83.37","United States","NYSE","USD","1.00","USD","-"
"SATS","ECHOSTAR CORP CLASS A","Communication","Equity","213,699,683.60","0.03","213,699,683.60","1,742,780.00","122.62","United States","NASDAQ","USD","1.00","USD","-"
"INCY","INCYTE CORP","Health Care","Equity","211,601,655.60","0.03","211,601,655.60","2,164,280.00","97.77","United States","NASDAQ","USD","1.00","USD","-"
"INVH","INVITATION HOMES INC","Real Estate","Equity","211,557,886.38","0.03","211,557,886.38","7,302,654.00","28.97","United States","NYSE","USD","1.00","USD","-"
"LVS","LAS VEGAS SANDS CORP","Consumer Discretionary","Equity","210,506,966.72","0.03","210,506,966.72","3,914,224.00","53.78","United States","NYSE","USD","1.00","USD","-"
"IEX","IDEX CORP","Industrials","Equity","208,094,074.55","0.03","208,094,074.55","968,465.00","214.87","United States","NYSE","USD","1.00","USD","-"
"ROL","ROLLINS INC","Industrials","Equity","206,656,001.58","0.03","206,656,001.58","3,799,522.00","54.39","United States","NYSE","USD","1.00","USD","-"
"TXT","TEXTRON INC","Industrials","Equity","206,346,683.01","0.03","206,346,683.01","2,252,939.00","91.59","United States","NYSE","USD","1.00","USD","-"
"KIM","KIMCO REALTY REIT CORP","Real Estate","Equity","205,372,169.47","0.03","205,372,169.47","8,728,099.00","23.53","United States","NYSE","USD","1.00","USD","-"
"GNRC","GENERAC HOLDINGS INC","Industrials","Equity","202,629,702.00","0.02","202,629,702.00","759,624.00","266.75","United States","NYSE","USD","1.00","USD","-"
"BALL","BALL CORP","Materials","Equity","202,647,829.23","0.02","202,647,829.23","3,469,403.00","58.41","United States","NYSE","USD","1.00","USD","-"
"MAA","MID AMERICA APARTMENT COMMUNITIES","Real Estate","Equity","197,298,947.48","0.02","197,298,947.48","1,513,493.00","130.36","United States","NYSE","USD","1.00","USD","-"
"NDSN","NORDSON CORP","Industrials","Equity","194,501,191.50","0.02","194,501,191.50","684,550.00","284.13","United States","NASDAQ","USD","1.00","USD","-"
"CSGP","COSTAR GROUP INC","Real Estate","Equity","191,962,999.14","0.02","191,962,999.14","5,487,793.00","34.98","United States","NASDAQ","USD","1.00","USD","-"
"TRMB","TRIMBLE INC","Information Technology","Equity","190,559,726.30","0.02","190,559,726.30","3,080,998.00","61.85","United States","NASDAQ","USD","1.00","USD","-"
"MAS","MASCO CORP","Industrials","Equity","189,669,339.80","0.02","189,669,339.80","2,636,860.00","71.93","United States","NYSE","USD","1.00","USD","-"
"GPC","GENUINE PARTS","Consumer Discretionary","Equity","189,580,720.50","0.02","189,580,720.50","1,801,242.00","105.25","United States","NYSE","USD","1.00","USD","-"
"DECK","DECKERS OUTDOOR CORP","Consumer Discretionary","Equity","188,842,194.24","0.02","188,842,194.24","1,838,417.00","102.72","United States","NYSE","USD","1.00","USD","-"
"J","JACOBS SOLUTIONS INC","Industrials","Equity","186,660,631.08","0.02","186,660,631.08","1,520,533.00","122.76","United States","NYSE","USD","1.00","USD","-"
"CDW","CDW CORP","Information Technology","Equity","185,765,242.00","0.02","185,765,242.00","1,685,710.00","110.20","United States","NASDAQ","USD","1.00","USD","-"
"EG","EVEREST GROUP LTD","Financials","Equity","185,262,170.41","0.02","185,262,170.41","526,717.00","351.73","United States","NYSE","USD","1.00","USD","-"
"LULU","LULULEMON ATHLETICA INC","Consumer Discretionary","Equity","184,376,643.12","0.02","184,376,643.12","1,380,168.00","133.59","United States","NASDAQ","USD","1.00","USD","-"
"TYL","TYLER TECHNOLOGIES INC","Information Technology","Equity","184,432,418.04","0.02","184,432,418.04","557,063.00","331.08","United States","NYSE","USD","1.00","USD","-"
"HST","HOST HOTELS & RESORTS REIT INC","Real Estate","Equity","179,232,418.31","0.02","179,232,418.31","8,270,993.00","21.67","United States","NASDAQ","USD","1.00","USD","-"
"CHTR","CHARTER COMMUNICATIONS INC CLASS A","Communication","Equity","178,631,546.00","0.02","178,631,546.00","1,114,775.00","160.24","United States","NASDAQ","USD","1.00","USD","-"
"RL","RALPH LAUREN CORP CLASS A","Consumer Discretionary","Equity","176,964,856.35","0.02","176,964,856.35","500,537.00","353.55","United States","NYSE","USD","1.00","USD","-"
"DOC","HEALTHPEAK PROPERTIES INC","Real Estate","Equity","176,707,107.64","0.02","176,707,107.64","8,988,154.00","19.66","United States","NYSE","USD","1.00","USD","-"
"HAS","HASBRO INC","Consumer Discretionary","Equity","167,949,249.78","0.02","167,949,249.78","1,724,502.00","97.39","United States","NASDAQ","USD","1.00","USD","-"
"PNR","PENTAIR","Industrials","Equity","167,300,053.20","0.02","167,300,053.20","2,118,795.00","78.96","United States","NYSE","USD","1.00","USD","-"
"APA","APA CORP","Energy","Equity","166,449,558.96","0.02","166,449,558.96","4,592,979.00","36.24","United States","NASDAQ","USD","1.00","USD","-"
"REG","REGENCY CENTERS REIT CORP","Real Estate","Equity","165,971,047.60","0.02","165,971,047.60","2,131,660.00","77.86","United States","NASDAQ","USD","1.00","USD","-"
"AVY","AVERY DENNISON CORP","Materials","Equity","165,444,089.93","0.02","165,444,089.93","999,481.00","165.53","United States","NYSE","USD","1.00","USD","-"
"FOXA","FOX CORP CLASS A","Communication","Equity","162,706,127.52","0.02","162,706,127.52","2,595,408.00","62.69","United States","NASDAQ","USD","1.00","USD","-"
"TKO","TKO GROUP HOLDINGS INC CLASS A","Communication","Equity","160,849,453.18","0.02","160,849,453.18","857,818.00","187.51","United States","NYSE","USD","1.00","USD","-"
"SWK","STANLEY BLACK & DECKER INC","Industrials","Equity","160,863,796.60","0.02","160,863,796.60","2,005,783.00","80.20","United States","NYSE","USD","1.00","USD","-"
"HII","HUNTINGTON INGALLS INDUSTRIES INC","Industrials","Equity","159,772,643.52","0.02","159,772,643.52","507,666.00","314.72","United States","NYSE","USD","1.00","USD","-"
"MKC","MCCORMICK & CO NON-VOTING INC","Consumer Staples","Equity","157,145,051.00","0.02","157,145,051.00","3,280,690.00","47.90","United States","NYSE","USD","1.00","USD","-"
"APTV","APTIV PLC","Consumer Discretionary","Equity","157,102,928.13","0.02","157,102,928.13","2,750,883.00","57.11","United States","NYSE","USD","1.00","USD","-"
"GL","GLOBE LIFE INC","Financials","Equity","157,108,262.20","0.02","157,108,262.20","1,030,556.00","152.45","United States","NYSE","USD","1.00","USD","-"
"GDDY","GODADDY INC CLASS A","Information Technology","Equity","156,880,935.75","0.02","156,880,935.75","1,747,977.00","89.75","United States","NYSE","USD","1.00","USD","-"
"COO","COOPER INC","Health Care","Equity","155,099,379.96","0.02","155,099,379.96","2,538,036.00","61.11","United States","NASDAQ","USD","1.00","USD","-"
"IVZ","INVESCO LTD","Financials","Equity","154,060,569.83","0.02","154,060,569.83","5,742,101.00","26.83","United States","NYSE","USD","1.00","USD","-"
"PNW","PINNACLE WEST CORP","Utilities","Equity","154,088,364.80","0.02","154,088,364.80","1,548,160.00","99.53","United States","NYSE","USD","1.00","USD","-"
"ALLE","ALLEGION PLC","Industrials","Equity","152,166,375.26","0.02","152,166,375.26","1,112,246.00","136.81","United States","NYSE","USD","1.00","USD","-"
"AIZ","ASSURANT INC","Financials","Equity","151,581,892.00","0.02","151,581,892.00","648,340.00","233.80","United States","NYSE","USD","1.00","USD","-"
"BBY","BEST BUY INC","Consumer Discretionary","Equity","147,556,450.86","0.02","147,556,450.86","2,520,609.00","58.54","United States","NYSE","USD","1.00","USD","-"
"PODD","INSULET CORP","Health Care","Equity","146,139,156.80","0.02","146,139,156.80","911,092.00","160.40","United States","NASDAQ","USD","1.00","USD","-"
"ZBRA","ZEBRA TECHNOLOGIES CORP CLASS A","Information Technology","Equity","145,540,635.10","0.02","145,540,635.10","636,605.00","228.62","United States","NASDAQ","USD","1.00","USD","-"
"ALGN","ALIGN TECHNOLOGY INC","Health Care","Equity","145,332,188.91","0.02","145,332,188.91","863,069.00","168.39","United States","NASDAQ","USD","1.00","USD","-"
"RVTY","REVVITY INC","Health Care","Equity","145,074,237.00","0.02","145,074,237.00","1,467,620.00","98.85","United States","NYSE","USD","1.00","USD","-"
"CLX","CLOROX","Consumer Staples","Equity","144,093,383.82","0.02","144,093,383.82","1,564,362.00","92.11","United States","NYSE","USD","1.00","USD","-"
"GEN","GEN DIGITAL INC","Information Technology","Equity","143,897,925.72","0.02","143,897,925.72","7,127,188.00","20.19","United States","NASDAQ","USD","1.00","USD","-"
"UDR","UDR REIT INC","Real Estate","Equity","143,845,378.26","0.02","143,845,378.26","3,895,082.00","36.93","United States","NYSE","USD","1.00","USD","-"
"IT","GARTNER INC","Information Technology","Equity","143,733,319.94","0.02","143,733,319.94","910,973.00","157.78","United States","NYSE","USD","1.00","USD","-"
"CPT","CAMDEN PROPERTY TRUST REIT","Real Estate","Equity","139,376,371.92","0.02","139,376,371.92","1,339,256.00","104.07","United States","NYSE","USD","1.00","USD","-"
"SJM","JM SMUCKER","Consumer Staples","Equity","137,373,973.44","0.02","137,373,973.44","1,381,476.00","99.44","United States","NYSE","USD","1.00","USD","-"
"SOLV","SOLVENTUM CORP","Health Care","Equity","136,824,416.30","0.02","136,824,416.30","1,909,622.00","71.65","United States","NYSE","USD","1.00","USD","-"
"JKHY","JACK HENRY AND ASSOCIATES INC","Financials","Equity","136,271,691.28","0.02","136,271,691.28","933,176.00","146.03","United States","NASDAQ","USD","1.00","USD","-"
"TTD","TRADE DESK INC CLASS A","Communication","Equity","133,907,140.98","0.02","133,907,140.98","5,700,602.00","23.49","United States","NASDAQ","USD","1.00","USD","-"
"DPZ","DOMINOS PIZZA INC","Consumer Discretionary","Equity","133,792,447.91","0.02","133,792,447.91","402,347.00","332.53","United States","NASDAQ","USD","1.00","USD","-"
"AES","AES CORP","Utilities","Equity","131,683,707.55","0.02","131,683,707.55","9,215,095.00","14.29","United States","NYSE","USD","1.00","USD","-"
"NWSA","NEWS CORP CLASS A","Communication","Equity","129,469,007.20","0.02","129,469,007.20","4,788,055.00","27.04","United States","NASDAQ","USD","1.00","USD","-"
"SWKS","SKYWORKS SOLUTIONS INC","Information Technology","Equity","126,510,995.04","0.02","126,510,995.04","1,945,126.00","65.04","United States","NASDAQ","USD","1.00","USD","-"
"UHS","UNIVERSAL HEALTH SERVICES INC CLAS","Health Care","Equity","121,948,694.40","0.01","121,948,694.40","714,990.00","170.56","United States","NYSE","USD","1.00","USD","-"
"BEN","FRANKLIN RESOURCES INC","Financials","Equity","121,434,135.76","0.01","121,434,135.76","3,978,838.00","30.52","United States","NYSE","USD","1.00","USD","-"
"FRT","FEDERAL REALTY INVESTMENT TRUST RE","Real Estate","Equity","117,478,847.46","0.01","117,478,847.46","1,015,638.00","115.67","United States","NYSE","USD","1.00","USD","-"
"WYNN","WYNN RESORTS LTD","Consumer Discretionary","Equity","116,904,050.75","0.01","116,904,050.75","1,094,095.00","106.85","United States","NASDAQ","USD","1.00","USD","-"
"BAX","BAXTER INTERNATIONAL INC","Health Care","Equity","116,445,953.91","0.01","116,445,953.91","6,657,859.00","17.49","United States","NYSE","USD","1.00","USD","-"
"CRL","CHARLES RIVER LABORATORIES INTERNA","Health Care","Equity","115,709,085.12","0.01","115,709,085.12","636,884.00","181.68","United States","NYSE","USD","1.00","USD","-"
"BLDR","BUILDERS FIRSTSOURCE INC","Industrials","Equity","113,741,245.89","0.01","113,741,245.89","1,432,329.00","79.41","United States","NYSE","USD","1.00","USD","-"
"BXP","BXP INC","Real Estate","Equity","113,507,831.88","0.01","113,507,831.88","1,908,978.00","59.46","United States","NYSE","USD","1.00","USD","-"
"FDS","FACTSET RESEARCH SYSTEMS INC","Financials","Equity","107,574,458.28","0.01","107,574,458.28","480,286.00","223.98","United States","NYSE","USD","1.00","USD","-"
"FOX","FOX CORP CLASS B","Communication","Equity","103,471,896.50","0.01","103,471,896.50","1,831,361.00","56.50","United States","NASDAQ","USD","1.00","USD","-"
"TECH","BIO TECHNE CORP","Health Care","Equity","103,115,710.41","0.01","103,115,710.41","2,025,451.00","50.91","United States","NASDAQ","USD","1.00","USD","-"
