iShares Russell 2000 ETF
Fund Holdings as of,"May 07, 2026"
Inception Date,"May 22, 2000"
Shares Outstanding,"278,950,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Quantity,Price,Location,Exchange,Currency,FX Rate,Market Currency,Accrual Date
"THRM","GENTHERM INC","Consumer Discretionary","Equity","21,841,270.62","0.03","21,841,270.62","708,902.00","30.81","United States","NASDAQ","USD","1.00","USD","-"
"JBGS","JBG SMITH PROPERTIES","Real Estate","Equity","21,837,526.41","0.03","21,837,526.41","1,417,101.00","15.41","United States","NYSE","USD","1.00","USD","-"
"AVBP","ARRIVENT BIOPHARMA INC","Health Care","Equity","21,829,179.40","0.03","21,829,179.40","756,644.00","28.85","United States","NASDAQ","USD","1.00","USD","-"
"MSEX","MIDDLESEX WATER","Utilities","Equity","21,822,568.21","0.03","21,822,568.21","424,481.00","51.41","United States","NASDAQ","USD","1.00","USD","-"
"NX","QUANEX BUILDING PRODUCTS CORP","Industrials","Equity","21,702,544.32","0.03","21,702,544.32","1,080,804.00","20.08","United States","NYSE","USD","1.00","USD","-"
"LIF","LIFE360 INC","Information Technology","Equity","21,480,796.89","0.03","21,480,796.89","488,089.00","44.01","United States","NASDAQ","USD","1.00","USD","-"
"TRST","TRUSTCO BANK CORP","Financials","Equity","21,468,001.97","0.03","21,468,001.97","443,279.00","48.43","United States","NASDAQ","USD","1.00","USD","-"
"IART","INTEGRA LIFESCIENCES HOLDINGS CORP","Health Care","Equity","21,416,596.20","0.03","21,416,596.20","1,579,395.00","13.56","United States","NASDAQ","USD","1.00","USD","-"
"ATEC","ALPHATEC HOLDNGS INC","Health Care","Equity","21,391,937.50","0.03","21,391,937.50","2,760,250.00","7.75","United States","NASDAQ","USD","1.00","USD","-"
"KODK","EASTMAN KODAK","Information Technology","Equity","21,303,192.90","0.03","21,303,192.90","1,505,526.00","14.15","United States","NYSE","USD","1.00","USD","-"
"CEVA","CEVA INC","Information Technology","Equity","21,149,925.84","0.03","21,149,925.84","627,222.00","33.72","United States","NASDAQ","USD","1.00","USD","-"
"EFOR","EVERFORTH INC","Information Technology","Equity","21,141,977.84","0.03","21,141,977.84","1,013,032.00","20.87","United States","NYSE","USD","1.00","USD","-"
"INDI","INDIE SEMICONDUCTOR INC CLASS A","Information Technology","Equity","21,142,714.05","0.03","21,142,714.05","4,708,845.00","4.49","United States","NASDAQ","USD","1.00","USD","-"
"CCNE","CNB FINANCIAL CORP","Financials","Equity","21,136,436.57","0.03","21,136,436.57","682,481.00","30.97","United States","NASDAQ","USD","1.00","USD","-"
"PLPC","PREFORMED LINE PRODUCTS","Industrials","Equity","21,042,399.04","0.03","21,042,399.04","60,943.00","345.28","United States","NASDAQ","USD","1.00","USD","-"
"COUR","COURSERA INC","Consumer Discretionary","Equity","21,021,717.42","0.03","21,021,717.42","3,352,746.00","6.27","United States","NYSE","USD","1.00","USD","-"
"HBNC","HORIZON BANCORP INC","Financials","Equity","20,926,362.88","0.03","20,926,362.88","1,127,498.00","18.56","United States","NASDAQ","USD","1.00","USD","-"
"CMP","COMPASS MINERALS INTERNATIONAL INC","Materials","Equity","20,914,289.84","0.03","20,914,289.84","740,591.00","28.24","United States","NYSE","USD","1.00","USD","-"
"CRAI","CRA INTERNATIONAL INC","Industrials","Equity","20,893,876.32","0.03","20,893,876.32","150,186.00","139.12","United States","NASDAQ","USD","1.00","USD","-"
"SAFE","SAFEHOLD INC","Real Estate","Equity","20,847,233.58","0.03","20,847,233.58","1,352,838.00","15.41","United States","NYSE","USD","1.00","USD","-"
"PAHC","PHIBRO ANIMAL HEALTH CORP CLASS A","Health Care","Equity","20,806,141.20","0.03","20,806,141.20","482,070.00","43.16","United States","NASDAQ","USD","1.00","USD","-"
"UTL","UNITIL CORP","Utilities","Equity","20,788,879.05","0.03","20,788,879.05","407,865.00","50.97","United States","NYSE","USD","1.00","USD","-"
"WSR","WHITESTONE REIT","Real Estate","Equity","20,750,430.72","0.03","20,750,430.72","1,094,432.00","18.96","United States","NYSE","USD","1.00","USD","-"
"USPH","US PHYSICAL THERAPY INC","Health Care","Equity","20,734,488.00","0.03","20,734,488.00","351,432.00","59.00","United States","NYSE","USD","1.00","USD","-"
"PVLA","PALVELLA THERAPEUTICS INC","Health Care","Equity","20,615,811.72","0.03","20,615,811.72","182,022.00","113.26","United States","NASDAQ","USD","1.00","USD","-"
"MRTN","MARTEN TRANSPORT LTD","Industrials","Equity","20,595,199.38","0.03","20,595,199.38","1,360,317.00","15.14","United States","NASDAQ","USD","1.00","USD","-"
"PRSU","PURSUIT ATTRACTIONS AND HOSPITALIT","Consumer Discretionary","Equity","20,581,637.39","0.03","20,581,637.39","497,983.00","41.33","United States","NYSE","USD","1.00","USD","-"
"VIR","VIR BIOTECHNOLOGY INC","Health Care","Equity","20,512,387.17","0.03","20,512,387.17","2,212,771.00","9.27","United States","NASDAQ","USD","1.00","USD","-"
"IDT","IDT CORP CLASS B","Communication","Equity","20,464,112.34","0.03","20,464,112.34","382,221.00","53.54","United States","NYSE","USD","1.00","USD","-"
"SNCY","SUN COUNTRY AIRLINES HOLDINGS INC","Industrials","Equity","20,431,184.04","0.03","20,431,184.04","1,211,814.00","16.86","United States","NASDAQ","USD","1.00","USD","-"
"WGO","WINNEBAGO INDUSTRIES INC","Consumer Discretionary","Equity","20,416,711.47","0.03","20,416,711.47","640,223.00","31.89","United States","NYSE","USD","1.00","USD","-"
"XNCR","XENCOR INC","Health Care","Equity","20,372,102.13","0.03","20,372,102.13","1,654,923.00","12.31","United States","NASDAQ","USD","1.00","USD","-"
"AMPH","AMPHASTAR PHARMACEUTICALS INC","Health Care","Equity","20,307,536.73","0.03","20,307,536.73","845,091.00","24.03","United States","NASDAQ","USD","1.00","USD","-"
"AMTB","AMERANT BANCORP INC CLASS A","Financials","Equity","20,248,763.36","0.03","20,248,763.36","866,072.00","23.38","United States","NYSE","USD","1.00","USD","-"
"AMN","AMN HEALTHCARE INC","Health Care","Equity","20,224,149.85","0.03","20,224,149.85","900,853.00","22.45","United States","NYSE","USD","1.00","USD","-"
"VSTS","VESTIS CORP","Industrials","Equity","20,210,645.83","0.03","20,210,645.83","2,175,527.00","9.29","United States","NYSE","USD","1.00","USD","-"
"FSUN","FIRSTSUN CAPITAL BANCORP","Financials","Equity","20,195,667.72","0.03","20,195,667.72","547,902.00","36.86","United States","NASDAQ","USD","1.00","USD","-"
"TYRA","TYRA BIOSCIENCES INC","Health Care","Equity","20,126,311.80","0.03","20,126,311.80","611,742.00","32.90","United States","NASDAQ","USD","1.00","USD","-"
"CPF","CENTRAL PACIFIC FINANCIAL CORP","Financials","Equity","20,114,909.94","0.03","20,114,909.94","580,182.00","34.67","United States","NYSE","USD","1.00","USD","-"
"CBL","CBL ASSOCIATES PROPERTIES INC","Real Estate","Equity","20,099,873.25","0.03","20,099,873.25","457,335.00","43.95","United States","NYSE","USD","1.00","USD","-"
"SLS","SELLAS LIFE SCIENCES GROUP INC","Health Care","Equity","20,052,400.32","0.03","20,052,400.32","4,067,424.00","4.93","United States","NASDAQ","USD","1.00","USD","-"
"MBWM","MERCANTILE BANK CORP","Financials","Equity","19,982,606.07","0.03","19,982,606.07","384,207.00","52.01","United States","NASDAQ","USD","1.00","USD","-"
"CDRE","CADRE HOLDINGS INC","Industrials","Equity","19,973,808.27","0.03","19,973,808.27","667,797.00","29.91","United States","NYSE","USD","1.00","USD","-"
"LQDT","LIQUIDITY SERVICES INC","Industrials","Equity","19,885,843.75","0.03","19,885,843.75","548,575.00","36.25","United States","NASDAQ","USD","1.00","USD","-"
"EIG","EMPLOYERS HOLDINGS INC","Financials","Equity","19,851,300.00","0.03","19,851,300.00","472,650.00","42.00","United States","NYSE","USD","1.00","USD","-"
"FIZZ","NATIONAL BEVERAGE CORP","Consumer Staples","Equity","19,747,297.56","0.03","19,747,297.56","561,641.00","35.16","United States","NASDAQ","USD","1.00","USD","-"
"BFST","BUSINESS FIRST BANCSHARES INC","Financials","Equity","19,737,792.48","0.03","19,737,792.48","715,656.00","27.58","United States","NASDAQ","USD","1.00","USD","-"
"BFLY","BUTTERFLY NETWORK INC CLASS A","Health Care","Equity","19,730,042.88","0.03","19,730,042.88","4,653,312.00","4.24","United States","NYSE","USD","1.00","USD","-"
"SVC","SERVICE PROPERTIES TRUST","Real Estate","Equity","19,693,806.44","0.03","19,693,806.44","12,788,186.00","1.54","United States","NASDAQ","USD","1.00","USD","-"
"GOLD","GOLD INC","Consumer Discretionary","Equity","19,695,976.27","0.03","19,695,976.27","452,677.00","43.51","United States","NYSE","USD","1.00","USD","-"
"SCHL","SCHOLASTIC CORP","Communication","Equity","19,634,210.22","0.02","19,634,210.22","490,978.00","39.99","United States","NASDAQ","USD","1.00","USD","-"
"MATW","MATTHEWS INTERNATIONAL CORP CLASS","Consumer Discretionary","Equity","19,618,242.24","0.02","19,618,242.24","709,264.00","27.66","United States","NASDAQ","USD","1.00","USD","-"
"MYE","MYERS INDUSTRIES INC","Materials","Equity","19,609,385.60","0.02","19,609,385.60","875,419.00","22.40","United States","NYSE","USD","1.00","USD","-"
"KOPN","KOPIN CORP","Information Technology","Equity","19,602,752.02","0.02","19,602,752.02","4,066,961.00","4.82","United States","NASDAQ","USD","1.00","USD","-"
"SMP","STANDARD MOTOR PRODUCTS INC","Consumer Discretionary","Equity","19,504,811.34","0.02","19,504,811.34","495,801.00","39.34","United States","NYSE","USD","1.00","USD","-"
"DRVN","DRIVEN BRANDS HOLDINGS INC","Consumer Discretionary","Equity","19,456,305.00","0.02","19,456,305.00","1,415,004.00","13.75","United States","NASDAQ","USD","1.00","USD","-"
"RVLV","REVOLVE GROUP CLASS A INC","Consumer Discretionary","Equity","19,376,258.00","0.02","19,376,258.00","957,325.00","20.24","United States","NYSE","USD","1.00","USD","-"
"CODI","COMPASS DIVERSIFIED","Financials","Equity","19,327,205.52","0.02","19,327,205.52","1,606,584.00","12.03","United States","NYSE","USD","1.00","USD","-"
"MCB","METROPOLITAN BANK HOLDING CORP","Financials","Equity","19,303,098.30","0.02","19,303,098.30","214,122.00","90.15","United States","NYSE","USD","1.00","USD","-"
"ZGN","ERMENEGILDO ZEGNA NV","Consumer Discretionary","Equity","19,269,355.95","0.02","19,269,355.95","1,476,579.00","13.05","Italy","NYSE","USD","1.00","USD","-"
"GRDN","GUARDIAN PHARMACY SERVICES INC CLA","Health Care","Equity","19,213,379.64","0.02","19,213,379.64","529,732.00","36.27","United States","NYSE","USD","1.00","USD","-"
"PRAA","PRA GROUP INC","Financials","Equity","19,216,636.56","0.02","19,216,636.56","920,337.00","20.88","United States","NASDAQ","USD","1.00","USD","-"
"LIND","LINDBLAD EXPEDITIONS HOLDINGS INC","Consumer Discretionary","Equity","19,171,798.20","0.02","19,171,798.20","906,468.00","21.15","United States","NASDAQ","USD","1.00","USD","-"
"SHEN","SHENANDOAH TELECOMMUNICATIONS","Communication","Equity","19,156,398.84","0.02","19,156,398.84","1,180,308.00","16.23","United States","NASDAQ","USD","1.00","USD","-"
"CNXN","PC CONNECTION INC","Information Technology","Equity","19,111,215.40","0.02","19,111,215.40","292,444.00","65.35","United States","NASDAQ","USD","1.00","USD","-"
"CAC","CAMDEN NATIONAL CORP","Financials","Equity","19,108,681.02","0.02","19,108,681.02","393,021.00","48.62","United States","NASDAQ","USD","1.00","USD","-"
"ESRT","EMPIRE STATE REALTY REIT INC TRUST","Real Estate","Equity","18,975,101.31","0.02","18,975,101.31","3,382,371.00","5.61","United States","NYSE","USD","1.00","USD","-"
"THFF","FIRST FINANCIAL CORPORATION CORP","Financials","Equity","18,976,321.44","0.02","18,976,321.44","280,383.00","67.68","United States","NASDAQ","USD","1.00","USD","-"
"PAX","PATRIA INVESTMENTS LTD CLASS A","Financials","Equity","18,892,445.60","0.02","18,892,445.60","1,569,140.00","12.04","Brazil","NASDAQ","USD","1.00","USD","-"
"ASST","STRIVE INC CLASS A","Health Care","Equity","18,887,296.48","0.02","18,887,296.48","1,221,688.00","15.46","United States","NASDAQ","USD","1.00","USD","-"
"GNK","GENCO SHIPPING AND TRADING LTD","Industrials","Equity","18,836,662.48","0.02","18,836,662.48","746,302.00","25.24","United States","NYSE","USD","1.00","USD","-"
"DAKT","DAKTRONICS INC","Information Technology","Equity","18,797,474.04","0.02","18,797,474.04","939,404.00","20.01","United States","NASDAQ","USD","1.00","USD","-"
"AMC","AMC ENTERTAINMENT HOLDINGS INC CLA","Communication","Equity","18,797,536.00","0.02","18,797,536.00","12,366,800.00","1.52","United States","NYSE","USD","1.00","USD","-"
"CCOI","COGENT COMMUNICATIONS HOLDINGS INC","Communication","Equity","18,773,108.16","0.02","18,773,108.16","1,150,313.00","16.32","United States","NASDAQ","USD","1.00","USD","-"
"NBBK","NB BANCORP INC","Financials","Equity","18,761,252.80","0.02","18,761,252.80","923,290.00","20.32","United States","NASDAQ","USD","1.00","USD","-"
"RUM","RUMBLE INC CLASS A","Communication","Equity","18,738,248.49","0.02","18,738,248.49","2,508,467.00","7.47","United States","NASDAQ","USD","1.00","USD","-"
"ETON","ETON PHARMACEUTCIALS INC","Health Care","Equity","18,712,690.92","0.02","18,712,690.92","603,246.00","31.02","United States","NASDAQ","USD","1.00","USD","-"
"TR","TOOTSIE ROLL INDUSTRIES INC","Consumer Staples","Equity","18,704,007.02","0.02","18,704,007.02","437,623.00","42.74","United States","NYSE","USD","1.00","USD","-"
"GERN","GERON CORP","Health Care","Equity","18,704,038.10","0.02","18,704,038.10","12,810,985.00","1.46","United States","NASDAQ","USD","1.00","USD","-"
"EE","EXCELERATE ENERGY INC CLASS A","Energy","Equity","18,708,554.82","0.02","18,708,554.82","565,897.00","33.06","United States","NYSE","USD","1.00","USD","-"
"FMNB","FARMERS NATIONAL BANC CORP","Financials","Equity","18,700,257.86","0.02","18,700,257.86","1,318,777.00","14.18","United States","NASDAQ","USD","1.00","USD","-"
"CGEM","CULLINAN THERAPEUTICS INC","Health Care","Equity","18,610,216.32","0.02","18,610,216.32","1,264,281.00","14.72","United States","NASDAQ","USD","1.00","USD","-"
"JBIO","JADE BIOSCIENCES INC","Health Care","Equity","18,598,586.44","0.02","18,598,586.44","767,902.00","24.22","United States","NASDAQ","USD","1.00","USD","-"
"BJRI","BJS RESTAURANTS INC","Consumer Discretionary","Equity","18,561,645.76","0.02","18,561,645.76","454,052.00","40.88","United States","NASDAQ","USD","1.00","USD","-"
"LMB","LIMBACH HOLDINGS INC","Industrials","Equity","18,496,102.17","0.02","18,496,102.17","249,509.00","74.13","United States","NASDAQ","USD","1.00","USD","-"
"CMRE","COSTAMARE INC","Industrials","Equity","18,465,154.14","0.02","18,465,154.14","1,061,826.00","17.39","Monaco","NYSE","USD","1.00","USD","Jan 01, 1970"
"BRSP","BRIGHTSPIRE CAPITAL INC CLASS A","Financials","Equity","18,400,143.63","0.02","18,400,143.63","3,102,891.00","5.93","United States","NYSE","USD","1.00","USD","-"
"SABR","SABRE CORP","Consumer Discretionary","Equity","18,391,587.75","0.02","18,391,587.75","8,884,825.00","2.07","United States","NASDAQ","USD","1.00","USD","-"
"ABSI","ABSCI CORP","Health Care","Equity","18,384,751.00","0.02","18,384,751.00","3,197,348.00","5.75","United States","NASDAQ","USD","1.00","USD","-"
"BBUC","BROOKFIELD BUSINESS CORP CLASS A","Industrials","Equity","18,316,408.09","0.02","18,316,408.09","544,969.00","33.61","Canada","NYSE","USD","1.00","USD","-"
"FOXF","FOX FACTORY HOLDING CORP","Consumer Discretionary","Equity","18,312,099.84","0.02","18,312,099.84","986,112.00","18.57","United States","NASDAQ","USD","1.00","USD","-"
"KOP","KOPPERS HOLDINGS INC","Materials","Equity","18,303,481.56","0.02","18,303,481.56","444,691.00","41.16","United States","NYSE","USD","1.00","USD","-"
"APOG","APOGEE ENTERPRISES INC","Industrials","Equity","18,284,330.10","0.02","18,284,330.10","499,845.00","36.58","United States","NASDAQ","USD","1.00","USD","-"
"ESQ","ESQUIRE FINANCIAL HOLDINGS INC","Financials","Equity","18,222,866.30","0.02","18,222,866.30","169,831.00","107.30","United States","NASDAQ","USD","1.00","USD","-"
"KFRC","KFORCE INC","Industrials","Equity","18,163,879.02","0.02","18,163,879.02","419,877.00","43.26","United States","NYSE","USD","1.00","USD","-"
"WGS","GENEDX HOLDINGS CORP CLASS A","Health Care","Equity","18,122,008.50","0.02","18,122,008.50","447,457.00","40.50","United States","NASDAQ","USD","1.00","USD","-"
"TK","TEEKAY CORPORATION CORP LTD","Energy","Equity","18,066,254.36","0.02","18,066,254.36","1,282,204.00","14.09","Bermuda","NYSE","USD","1.00","USD","-"
"FLY","FIREFLY AEROSPACE INC","Industrials","Equity","17,939,801.52","0.02","17,939,801.52","554,382.00","32.36","United States","NASDAQ","USD","1.00","USD","-"
"GO","GROCERY OUTLET HOLDING CORP","Consumer Staples","Equity","17,935,422.96","0.02","17,935,422.96","2,230,774.00","8.04","United States","NASDAQ","USD","1.00","USD","-"
"AGL","AGILON HEALTH","Health Care","Equity","17,846,960.58","0.02","17,846,960.58","294,213.00","60.66","United States","NYSE","USD","1.00","USD","-"
"VPG","VISHAY PRECISION GROUP INC","Information Technology","Equity","17,838,373.62","0.02","17,838,373.62","285,734.00","62.43","United States","NYSE","USD","1.00","USD","-"
"AZTA","AZENTA INC","Health Care","Equity","17,841,294.63","0.02","17,841,294.63","960,759.00","18.57","United States","NASDAQ","USD","1.00","USD","-"
"LZ","LEGALZOOM COM INC","Industrials","Equity","17,842,734.65","0.02","17,842,734.65","2,939,495.00","6.07","United States","NASDAQ","USD","1.00","USD","-"
"ESPR","ESPERION THERAPEUTICS INC","Health Care","Equity","17,790,269.74","0.02","17,790,269.74","5,665,691.00","3.14","United States","NASDAQ","USD","1.00","USD","-"
"CRML","CRITICAL METALS CORP","Materials","Equity","17,752,801.85","0.02","17,752,801.85","1,381,541.00","12.85","United States","NASDAQ","USD","1.00","USD","-"
"SVRA","SAVARA INC","Health Care","Equity","17,727,613.44","0.02","17,727,613.44","3,435,584.00","5.16","United States","NASDAQ","USD","1.00","USD","-"
"PGEN","PRECIGEN INC","Health Care","Equity","17,686,021.80","0.02","17,686,021.80","4,261,692.00","4.15","United States","NASDAQ","USD","1.00","USD","-"
"ODC","OIL DRI CORPORATION OF AMERICA","Consumer Staples","Equity","17,638,283.52","0.02","17,638,283.52","233,064.00","75.68","United States","NYSE","USD","1.00","USD","-"
"KURA","KURA ONCOLOGY INC","Health Care","Equity","17,624,343.68","0.02","17,624,343.68","1,891,024.00","9.32","United States","NASDAQ","USD","1.00","USD","-"
"FBRT","FRANKLIN BSP REALTY TRUST INC","Financials","Equity","17,627,114.08","0.02","17,627,114.08","1,949,902.00","9.04","United States","NYSE","USD","1.00","USD","-"
"SDGR","SCHRODINGER INC","Health Care","Equity","17,623,396.64","0.02","17,623,396.64","1,327,063.00","13.28","United States","NASDAQ","USD","1.00","USD","-"
"BBSI","BARRETT BUSINESS SERVICES INC","Industrials","Equity","17,578,419.30","0.02","17,578,419.30","587,907.00","29.90","United States","NASDAQ","USD","1.00","USD","-"
"HTB","HOMETRUST BANCSHARES INC","Financials","Equity","17,536,258.00","0.02","17,536,258.00","381,223.00","46.00","United States","NYSE","USD","1.00","USD","-"
"ADAM","ADAMAS INC TRUST","Financials","Equity","17,479,187.68","0.02","17,479,187.68","2,004,494.00","8.72","United States","NASDAQ","USD","1.00","USD","-"
"TALK","TALKSPACE INC","Health Care","Equity","17,421,987.24","0.02","17,421,987.24","3,363,318.00","5.18","United States","NASDAQ","USD","1.00","USD","-"
"MMI","MARCUS & MILLICHAP INC","Real Estate","Equity","17,409,715.20","0.02","17,409,715.20","589,760.00","29.52","United States","NYSE","USD","1.00","USD","-"
"HTZ","HERTZ GLOBAL HLDGS INC","Industrials","Equity","17,410,789.82","0.02","17,410,789.82","2,821,846.00","6.17","United States","NASDAQ","USD","1.00","USD","-"
"BKV","BKV CORP","Energy","Equity","17,370,781.65","0.02","17,370,781.65","600,027.00","28.95","United States","NYSE","USD","1.00","USD","-"
"BCAX","BICARA THERAPEUTICS INC","Health Care","Equity","17,313,967.23","0.02","17,313,967.23","749,847.00","23.09","United States","NASDAQ","USD","1.00","USD","-"
"EGBN","EAGLE BANCORP INC","Financials","Equity","17,316,894.58","0.02","17,316,894.58","660,698.00","26.21","United States","NASDAQ","USD","1.00","USD","-"
"QNST","QUINSTREET INC","Communication","Equity","17,280,051.12","0.02","17,280,051.12","1,293,417.00","13.36","United States","NASDAQ","USD","1.00","USD","-"
"LXU","LSB INDUSTRIES INC","Materials","Equity","17,267,431.47","0.02","17,267,431.47","1,272,471.00","13.57","United States","NYSE","USD","1.00","USD","-"
"ANNX","ANNEXON INC","Health Care","Equity","17,210,432.64","0.02","17,210,432.64","3,117,832.00","5.52","United States","NASDAQ","USD","1.00","USD","-"
"EQBK","EQUITY BANCSHARES INC CLASS A","Financials","Equity","17,203,074.05","0.02","17,203,074.05","375,695.00","45.79","United States","NYSE","USD","1.00","USD","-"
"QDEL","QUIDELORTHO CORP","Health Care","Equity","17,170,589.46","0.02","17,170,589.46","1,594,298.00","10.77","United States","NASDAQ","USD","1.00","USD","-"
"NTGR","NETGEAR INC","Information Technology","Equity","16,994,118.33","0.02","16,994,118.33","656,397.00","25.89","United States","NASDAQ","USD","1.00","USD","-"
"NPK","NATIONAL PRESTO INDUSTRIES INC","Industrials","Equity","16,943,736.40","0.02","16,943,736.40","123,272.00","137.45","United States","NYSE","USD","1.00","USD","-"
"JBI","JANUS INTERNATIONAL GROUP INC","Industrials","Equity","16,924,170.17","0.02","16,924,170.17","3,235,979.00","5.23","United States","NYSE","USD","1.00","USD","-"
"PFBC","PREFERRED BANK","Financials","Equity","16,921,822.72","0.02","16,921,822.72","178,651.00","94.72","United States","NASDAQ","USD","1.00","USD","-"
"FWRG","FIRST WATCH RESTAURANT GROUP INC","Consumer Discretionary","Equity","16,888,158.25","0.02","16,888,158.25","1,413,235.00","11.95","United States","NASDAQ","USD","1.00","USD","-"
"RWT","REDWOOD TRUST REIT INC","Financials","Equity","16,808,449.86","0.02","16,808,449.86","3,012,267.00","5.58","United States","NYSE","USD","1.00","USD","-"
"SG","SWEETGREEN INC CLASS A","Consumer Discretionary","Equity","16,800,001.05","0.02","16,800,001.05","2,445,415.00","6.87","United States","NYSE","USD","1.00","USD","-"
"IDR","IDAHO STRATEGIC RESOURCES INC","Materials","Equity","16,712,972.24","0.02","16,712,972.24","351,556.00","47.54","United States","Nyse Mkt Llc","USD","1.00","USD","-"
"ROOT","ROOT INC CLASS A","Financials","Equity","16,698,873.66","0.02","16,698,873.66","293,426.00","56.91","United States","NASDAQ","USD","1.00","USD","-"
"NB","NIOCORP DEVELOPMENTS LTD","Materials","Equity","16,669,780.65","0.02","16,669,780.65","2,782,935.00","5.99","United States","NASDAQ","USD","1.00","USD","-"
"STGW","STAGWELL INC CLASS A","Communication","Equity","16,670,120.44","0.02","16,670,120.44","2,580,514.00","6.46","United States","NASDAQ","USD","1.00","USD","-"
"SION","SIONNA THERAPEUTICS INC","Health Care","Equity","16,642,950.25","0.02","16,642,950.25","384,275.00","43.31","United States","NASDAQ","USD","1.00","USD","-"
"TRNS","TRANSCAT INC","Industrials","Equity","16,645,099.50","0.02","16,645,099.50","217,583.00","76.50","United States","NASDAQ","USD","1.00","USD","-"
"MCW","MISTER CAR WASH INC","Consumer Discretionary","Equity","16,628,001.28","0.02","16,628,001.28","2,361,932.00","7.04","United States","NASDAQ","USD","1.00","USD","-"
"MCHB","MECHANICS BANCORP CLASS A","Financials","Equity","16,619,211.90","0.02","16,619,211.90","1,136,745.00","14.62","United States","NASDAQ","USD","1.00","USD","-"
"HRTG","HERITAGE INSURANCE HOLDINGS INC","Financials","Equity","16,609,120.44","0.02","16,609,120.44","592,548.00","28.03","United States","NYSE","USD","1.00","USD","-"
"IRMD","IRADIMED CORP","Health Care","Equity","16,545,481.52","0.02","16,545,481.52","190,748.00","86.74","United States","NASDAQ","USD","1.00","USD","-"
"IHRT","IHEARTMEDIA INC CLASS A","Communication","Equity","16,480,767.87","0.02","16,480,767.87","2,906,661.00","5.67","United States","NASDAQ","USD","1.00","USD","-"
"NUTX","NUTEX HEALTH INC","Health Care","Equity","16,457,261.43","0.02","16,457,261.43","122,277.00","134.59","United States","NASDAQ","USD","1.00","USD","-"
"IBCP","INDEPENDENT BANK CORP","Financials","Equity","16,457,398.30","0.02","16,457,398.30","484,754.00","33.95","United States","NASDAQ","USD","1.00","USD","-"
"GDOT","GREEN DOT CORP CLASS A","Financials","Equity","16,365,842.24","0.02","16,365,842.24","1,294,766.00","12.64","United States","NYSE","USD","1.00","USD","-"
"CBRL","CRACKER BARREL OLD COUNTRY STORE I","Consumer Discretionary","Equity","16,371,162.85","0.02","16,371,162.85","525,559.00","31.15","United States","NASDAQ","USD","1.00","USD","-"
"FISI","FINANCIAL INSTITUTIONS INC","Financials","Equity","16,334,491.36","0.02","16,334,491.36","461,296.00","35.41","United States","NASDAQ","USD","1.00","USD","-"
"FCBC","FIRST COMMUNITY BANKSHARES INC","Financials","Equity","16,338,595.75","0.02","16,338,595.75","377,771.00","43.25","United States","NASDAQ","USD","1.00","USD","-"
"MITK","MITEK SYSTEMS INC","Information Technology","Equity","16,313,564.16","0.02","16,313,564.16","1,062,081.00","15.36","United States","NASDAQ","USD","1.00","USD","-"
"SMBC","SOUTHERN MISSOURI BANCORP INC","Financials","Equity","16,291,043.72","0.02","16,291,043.72","234,134.00","69.58","United States","NASDAQ","USD","1.00","USD","-"
"ORRF","ORRSTOWN FINANCIAL SERVICES INC","Financials","Equity","16,245,390.72","0.02","16,245,390.72","440,016.00","36.92","United States","NASDAQ","USD","1.00","USD","-"
"AMBQ","AMBIQ MICRO INC","Information Technology","Equity","16,206,962.00","0.02","16,206,962.00","426,499.00","38.00","United States","NYSE","USD","1.00","USD","-"
"NAVN","NAVAN INC CLASS A","Consumer Discretionary","Equity","16,154,069.50","0.02","16,154,069.50","896,950.00","18.01","United States","NASDAQ","USD","1.00","USD","-"
"EHAB","ENHABIT INC","Health Care","Equity","16,144,154.55","0.02","16,144,154.55","1,172,415.00","13.77","United States","NYSE","USD","1.00","USD","-"
"NXRT","NEXPOINT RESIDENTIAL TRUST INC","Real Estate","Equity","16,118,253.75","0.02","16,118,253.75","539,975.00","29.85","United States","NYSE","USD","1.00","USD","-"
"PGC","PEAPACK GLADSTONE FINANCIAL CORP","Financials","Equity","16,086,620.66","0.02","16,086,620.66","377,443.00","42.62","United States","NASDAQ","USD","1.00","USD","-"
"GCMG","GCM GROSVENOR INC CLASS A","Financials","Equity","16,035,201.36","0.02","16,035,201.36","1,436,846.00","11.16","United States","NASDAQ","USD","1.00","USD","-"
"MCBS","METROCITY BANKSHARES INC","Financials","Equity","16,001,526.27","0.02","16,001,526.27","492,582.00","32.48","United States","NASDAQ","USD","1.00","USD","-"
"BLMN","BLOOMIN BRANDS INC","Consumer Discretionary","Equity","15,910,080.60","0.02","15,910,080.60","2,001,268.00","7.95","United States","NASDAQ","USD","1.00","USD","-"
"IRWD","IRONWOOD PHARMA INC CLASS A","Health Care","Equity","15,858,931.17","0.02","15,858,931.17","3,803,101.00","4.17","United States","NASDAQ","USD","1.00","USD","-"
"LYTS","LSI INDUSTRIES INC","Industrials","Equity","15,813,366.36","0.02","15,813,366.36","647,558.00","24.42","United States","NASDAQ","USD","1.00","USD","-"
"FSBC","FIVE STAR BANCORP","Financials","Equity","15,786,053.40","0.02","15,786,053.40","382,785.00","41.24","United States","NASDAQ","USD","1.00","USD","-"
